tipo_propiedad,localidad,provincia,sup_total,sup_cubierta,precio_m2,ambientes,ratio_sup,amenities,cochera
apartment,San Telmo,Capital Federal,48.0,40.0,4490.0,2.0,1.2,0,0
apartment,San Cristobal,Capital Federal,85.0,85.0,2350.0,4.0,1.0,0,0
apartment,Balvanera,Capital Federal,31.0,31.0,2100.0,2.0,1.0,0,0
apartment,Congreso,Capital Federal,34.0,34.0,2190.0,1.0,1.0,0,0
apartment,Boca,Capital Federal,43.0,43.0,2670.0,2.0,1.0,0,0
apartment,Belgrano,Capital Federal,50.0,50.0,3660.0,2.0,1.0,0,0
apartment,Retiro,Capital Federal,62.0,62.0,2550.0,3.0,1.0,0,0
apartment,Nuñez,Capital Federal,122.0,122.0,3850.0,4.0,1.0,0,0
apartment,Floresta,Capital Federal,94.0,94.0,1330.0,4.0,1.0,0,0
apartment,Villa Pueyrredón,Capital Federal,66.0,66.0,1670.0,2.0,1.0,0,0
apartment,Palermo,Capital Federal,66.0,59.0,2290.0,3.0,1.11864406779661,0,0
apartment,Barrio Norte,Capital Federal,33.0,33.0,2670.0,1.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,33.0,33.0,2470.0,1.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,30.0,30.0,1350.0,1.0,1.0,0,0
apartment,Palermo,Capital Federal,37.0,37.0,2690.0,1.0,1.0,0,0
apartment,Villa Urquiza,Capital Federal,121.0,121.0,2850.0,1.0,1.0,0,0
apartment,Palermo,Capital Federal,196.0,196.0,3010.0,4.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,75.0,75.0,2240.0,4.0,1.0,0,0
apartment,Flores,Capital Federal,98.0,98.0,1890.0,4.0,1.0,0,0
apartment,Belgrano,Capital Federal,100.0,100.0,2390.0,4.0,1.0,0,0
apartment,Belgrano,Capital Federal,190.0,190.0,2530.0,4.0,1.0,0,0
PH,Boca,Capital Federal,102.8173974540311,93.0,1400.0,4.0,1.1055634134842054,0,0
PH,Caballito,Capital Federal,27.546813204593285,20.0,4950.0,2.0,1.3773406602296643,0,0
apartment,Boca,Capital Federal,31.0,31.0,1940.0,1.0,1.0,0,0
apartment,Mataderos,Capital Federal,21.0,21.0,2290.0,1.0,1.0,0,0
house,Boedo,Capital Federal,331.58828941550235,239.0,2070.0,7.0,1.3873987004832735,0,0
apartment,Caballito,Capital Federal,41.0,41.0,2070.0,2.0,1.0,0,0
apartment,Floresta,Capital Federal,23.0,23.0,2170.0,1.0,1.0,0,0
apartment,San Telmo,Capital Federal,73.0,73.0,2330.0,4.0,1.0,0,0
apartment,Villa del Parque,Capital Federal,68.0,63.0,2300.0,3.0,1.0793650793650793,0,0
apartment,Caballito,Capital Federal,27.0,27.0,2590.0,1.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,48.0,48.0,6460.0,2.0,1.0,0,0
apartment,Palermo,Capital Federal,152.0,152.0,2460.0,4.0,1.0,0,0
apartment,Almagro,Capital Federal,74.0,74.0,1690.0,3.0,1.0,0,0
apartment,Boedo,Capital Federal,20.0,20.0,2750.0,1.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,105.0,103.0,1800.0,4.0,1.0194174757281553,0,0
house,Palermo,Capital Federal,300.0,255.0,2270.0,4.0,1.2210227750142861,0,0
apartment,Caballito,Capital Federal,36.0,31.0,3190.0,1.0,1.1612903225806452,0,0
apartment,Nuñez,Capital Federal,100.0,100.0,4900.0,3.0,1.0,0,0
apartment,Flores,Capital Federal,62.0,62.0,2020.0,3.0,1.0,0,0
apartment,Flores,Capital Federal,92.0,85.0,1590.0,3.0,1.0823529411764705,0,0
apartment,Barracas,Capital Federal,80.0,80.0,1880.0,3.0,1.0,0,0
apartment,Flores,Capital Federal,90.0,87.0,1820.0,4.0,1.0344827586206897,0,0
apartment,Caballito,Capital Federal,50.0,45.0,3800.0,2.0,1.1111111111111112,0,0
apartment,Caballito,Capital Federal,96.0,92.0,3590.0,4.0,1.0434782608695652,0,0
apartment,Centro / Microcentro,Capital Federal,34.0,34.0,2820.0,2.0,1.0,0,0
apartment,Caballito,Capital Federal,170.0,160.0,3000.0,4.0,1.0625,0,0
apartment,Parque Chacabuco,Capital Federal,96.0,92.0,3590.0,4.0,1.0434782608695652,0,0
apartment,Flores,Capital Federal,96.0,92.0,3590.0,4.0,1.0434782608695652,0,0
apartment,Belgrano,Capital Federal,98.0,82.0,3050.0,4.0,1.1951219512195121,0,0
apartment,Recoleta,Capital Federal,136.0,136.0,3160.0,5.0,1.0,0,0
apartment,Once,Capital Federal,50.0,47.0,1620.0,2.0,1.0638297872340425,0,0
apartment,Paternal,Capital Federal,97.0,77.0,1620.0,3.0,1.2597402597402598,0,0
apartment,Palermo Chico,Capital Federal,176.0,164.0,3780.0,4.0,1.0731707317073171,0,0
apartment,Villa Crespo,Capital Federal,97.0,77.0,1620.0,3.0,1.2597402597402598,0,0
apartment,Palermo Chico,Capital Federal,176.0,164.0,3780.0,5.0,1.0731707317073171,0,0
apartment,Recoleta,Capital Federal,114.0,107.0,3270.0,4.0,1.0654205607476634,0,0
apartment,Flores,Capital Federal,75.0,70.0,1860.0,3.0,1.0714285714285714,0,0
apartment,Barrio Norte,Capital Federal,114.0,107.0,3270.0,4.0,1.0654205607476634,0,0
apartment,Almagro,Capital Federal,41.0,38.0,2890.0,1.0,1.0789473684210527,0,0
apartment,Retiro,Capital Federal,114.0,107.0,3270.0,4.0,1.0654205607476634,0,0
apartment,Puerto Madero,Capital Federal,185.0,185.0,6590.0,3.0,1.0,1,0
apartment,Puerto Madero,Capital Federal,185.0,185.0,6650.0,5.0,1.0,1,0
apartment,Palermo Hollywood,Capital Federal,33.0,30.0,3400.0,1.0,1.1,0,0
apartment,Belgrano,Capital Federal,110.0,100.0,4400.0,4.0,1.1,0,0
apartment,Villa General Mitre,Capital Federal,55.0,50.0,2000.0,2.0,1.1,0,0
apartment,Parque Patricios,Capital Federal,94.0,80.0,2500.0,4.0,1.175,0,0
apartment,Belgrano,Capital Federal,40.0,40.0,2250.0,2.0,1.0,0,0
apartment,Parque Patricios,Capital Federal,30.0,30.0,1830.0,1.0,1.0,0,0
apartment,Recoleta,Capital Federal,150.0,141.0,2340.0,5.0,1.0638297872340425,0,0
apartment,San Telmo,Capital Federal,192.0,96.0,1460.0,4.0,2.0,0,0
apartment,Barracas,Capital Federal,192.0,96.0,1460.0,4.0,2.0,0,0
apartment,Palermo,Capital Federal,81.0,81.0,2720.0,3.0,1.0,0,0
PH,Parque Avellaneda,Capital Federal,115.76347239198516,84.0,1550.0,3.0,1.3781365760950615,0,0
apartment,Balvanera,Capital Federal,44.0,44.0,2930.0,2.0,1.0,0,0
apartment,Villa Luro,Capital Federal,51.0,51.0,1760.0,1.0,1.0,0,0
house,Parque Chacabuco,Capital Federal,530.2240577321865,400.0,1980.0,5.0,1.325560144330466,0,0
apartment,Pompeya,Capital Federal,57.0,57.0,1210.0,3.0,1.0,0,0
apartment,Colegiales,Capital Federal,106.0,106.0,3760.0,4.0,1.0,0,0
apartment,Palermo Hollywood,Capital Federal,43.0,40.0,3010.0,1.0,1.075,0,0
apartment,Palermo Hollywood,Capital Federal,38.0,35.0,3040.0,1.0,1.0857142857142856,0,0
apartment,Palermo Hollywood,Capital Federal,39.0,27.0,3980.0,1.0,1.4444444444444444,0,0
apartment,Palermo Hollywood,Capital Federal,44.0,32.0,3840.0,1.0,1.375,0,0
apartment,Palermo Hollywood,Capital Federal,50.0,40.0,2850.0,1.0,1.25,0,0
apartment,Palermo Hollywood,Capital Federal,58.0,40.0,2830.0,1.0,1.45,0,0
apartment,Palermo Hollywood,Capital Federal,38.0,35.0,2980.0,1.0,1.0857142857142856,0,0
house,Capital Federal,Capital Federal,666.0,337.0,1720.0,1.0,2.756564547185661,0,0
apartment,Capital Federal,Capital Federal,170.0,160.0,3000.0,2.0,1.0625,0,0
house,Capital Federal,Capital Federal,826.9693641556983,300.0,2400.0,3.0,2.756564547185661,0,0
house,Capital Federal,Capital Federal,77.0,65.0,2430.0,1.0,2.756564547185661,0,0
apartment,Villa Lugano,Capital Federal,52.0,52.0,1540.0,3.0,1.0,0,0
house,Villa Pueyrredón,Capital Federal,250.0,122.0,2050.0,3.0,1.411511546870825,0,0
apartment,San Cristobal,Capital Federal,50.0,48.0,1460.0,2.0,1.0416666666666667,0,0
apartment,Liniers,Capital Federal,55.0,55.0,2150.0,3.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,60.0,45.0,2780.0,3.0,1.3333333333333333,0,0
house,Caballito,Capital Federal,237.4904666226043,180.0,940.0,5.0,1.3193914812366905,0,0
apartment,Villa Urquiza,Capital Federal,38.0,30.0,2800.0,2.0,1.2666666666666666,0,0
apartment,Flores,Capital Federal,108.0,58.0,2070.0,3.0,1.8620689655172413,0,0
apartment,Barrio Norte,Capital Federal,174.0,174.0,2590.0,5.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,80.0,74.0,2840.0,4.0,1.0810810810810811,0,0
house,Colegiales,Capital Federal,52.0,47.0,2870.0,2.0,1.1740938064394875,0,0
apartment,Caballito,Capital Federal,90.0,90.0,1780.0,4.0,1.0,0,0
apartment,Palermo,Capital Federal,83.0,83.0,3410.0,4.0,1.0,0,0
apartment,Caballito,Capital Federal,75.0,68.0,2600.0,3.0,1.1029411764705883,0,0
apartment,Nuñez,Capital Federal,38.0,32.0,3440.0,2.0,1.1875,0,0
apartment,Belgrano,Capital Federal,42.0,42.0,2450.0,2.0,1.0,0,0
apartment,Nuñez,Capital Federal,44.0,44.0,2050.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,39.0,36.0,2970.0,1.0,1.0833333333333333,0,0
apartment,Balvanera,Capital Federal,200.0,200.0,1120.0,4.0,1.0,0,0
apartment,Belgrano,Capital Federal,197.0,171.0,4080.0,4.0,1.152046783625731,0,0
apartment,Belgrano,Capital Federal,197.0,171.0,4080.0,5.0,1.152046783625731,0,0
apartment,Boedo,Capital Federal,29.0,29.0,2380.0,2.0,1.0,0,0
apartment,Recoleta,Capital Federal,92.0,92.0,2600.0,3.0,1.0,0,0
apartment,Recoleta,Capital Federal,75.0,71.0,3240.0,3.0,1.056338028169014,0,0
apartment,Villa Urquiza,Capital Federal,50.0,34.0,3400.0,1.0,1.4705882352941178,0,0
apartment,Villa Urquiza,Capital Federal,50.0,34.0,3400.0,1.0,1.4705882352941178,0,0
apartment,Villa Urquiza,Capital Federal,42.0,34.0,3100.0,2.0,1.2352941176470589,0,0
apartment,Villa Urquiza,Capital Federal,55.0,47.0,2910.0,2.0,1.1702127659574468,0,0
apartment,Belgrano,Capital Federal,156.0,156.0,3870.0,4.0,1.0,0,0
apartment,Belgrano,Capital Federal,71.0,71.0,4230.0,3.0,1.0,0,0
apartment,Recoleta,Capital Federal,135.0,135.0,4050.0,3.0,1.0,0,0
apartment,Belgrano,Capital Federal,43.0,43.0,3700.0,2.0,1.0,0,0
apartment,Belgrano,Capital Federal,95.0,95.0,4420.0,3.0,1.0,0,0
apartment,Balvanera,Capital Federal,67.0,67.0,1600.0,3.0,1.0,0,0
apartment,Balvanera,Capital Federal,62.0,62.0,2180.0,4.0,1.0,0,0
PH,Villa Pueyrredón,Capital Federal,194.77797514381345,130.0,2920.0,4.0,1.4982921164908727,0,0
PH,Villa Pueyrredón,Capital Federal,194.77797514381345,130.0,3320.0,4.0,1.4982921164908727,0,0
apartment,Caballito,Capital Federal,70.0,70.0,3140.0,3.0,1.0,0,0
apartment,Palermo,Capital Federal,190.0,190.0,2050.0,5.0,1.0,0,0
PH,Balvanera,Capital Federal,71.62434524707454,58.0,1710.0,6.0,1.234902504259906,0,0
apartment,Floresta,Capital Federal,60.0,60.0,1450.0,3.0,1.0,0,0
apartment,Abasto,Capital Federal,52.0,52.0,2500.0,2.0,1.0,0,0
apartment,Abasto,Capital Federal,34.0,34.0,2680.0,1.0,1.0,0,0
apartment,Saavedra,Capital Federal,117.0,117.0,1240.0,2.0,1.0,0,0
apartment,Floresta,Capital Federal,94.0,94.0,2230.0,5.0,1.0,0,0
PH,Villa Crespo,Capital Federal,167.30291903840347,125.0,2240.0,4.0,1.3384233523072278,0,0
apartment,Colegiales,Capital Federal,46.0,46.0,3040.0,2.0,1.0,0,0
apartment,Colegiales,Capital Federal,178.0,178.0,2800.0,4.0,1.0,0,0
apartment,Colegiales,Capital Federal,39.0,39.0,3020.0,1.0,1.0,0,0
apartment,Balvanera,Capital Federal,96.0,96.0,1400.0,4.0,1.0,0,0
PH,Villa Devoto,Capital Federal,160.93068092289656,112.0,2390.0,5.0,1.4368810796687193,0,0
apartment,Colegiales,Capital Federal,71.0,71.0,3450.0,3.0,1.0,0,0
apartment,Belgrano,Capital Federal,52.0,52.0,1880.0,2.0,1.0,0,0
apartment,Colegiales,Capital Federal,47.0,47.0,3510.0,2.0,1.0,0,0
apartment,Villa Lugano,Capital Federal,50.0,50.0,2100.0,2.0,1.0,0,0
apartment,Palermo,Capital Federal,128.0,128.0,2620.0,1.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,42.0,42.0,2360.0,1.0,1.0,0,0
apartment,Coghlan,Capital Federal,49.0,49.0,2180.0,1.0,1.0,0,0
house,Floresta,Capital Federal,224.5354568071034,150.0,2530.0,4.0,1.4969030453806893,0,0
apartment,Belgrano,Capital Federal,57.0,57.0,2740.0,3.0,1.0,0,0
house,Capital Federal,Capital Federal,605.0,205.0,1900.0,3.0,2.756564547185661,0,0
apartment,Villa Devoto,Capital Federal,52.0,52.0,2290.0,2.0,1.0,0,0
house,Capital Federal,Capital Federal,240.0,180.0,2440.0,3.0,2.756564547185661,0,0
apartment,Caballito,Capital Federal,91.0,91.0,1980.0,4.0,1.0,0,0
PH,Constitución,Capital Federal,25.175744263061958,20.0,6750.0,5.0,1.258787213153098,0,0
apartment,Monserrat,Capital Federal,33.0,33.0,1740.0,2.0,1.0,0,0
apartment,Caballito,Capital Federal,135.0,135.0,2620.0,4.0,1.0,0,0
apartment,Balvanera,Capital Federal,41.0,41.0,2660.0,1.0,1.0,0,0
apartment,Palermo,Capital Federal,58.0,58.0,2260.0,1.0,1.0,0,0
apartment,Belgrano,Capital Federal,68.0,68.0,2930.0,3.0,1.0,0,0
apartment,Belgrano,Capital Federal,66.0,66.0,2800.0,3.0,1.0,0,0
apartment,Nuñez,Capital Federal,54.0,54.0,2130.0,3.0,1.0,0,0
house,Mataderos,Capital Federal,263.6047306480976,180.0,1490.0,5.0,1.4644707258227643,0,0
apartment,San Telmo,Capital Federal,62.0,60.0,2170.0,3.0,1.0333333333333334,0,0
PH,Almagro,Capital Federal,200.0,170.0,2060.0,3.0,1.3228168131311444,0,0
apartment,Villa Santa Rita,Capital Federal,49.0,49.0,2980.0,2.0,1.0,0,0
apartment,Villa del Parque,Capital Federal,48.0,45.0,2420.0,2.0,1.0666666666666667,0,0
apartment,Belgrano,Capital Federal,175.0,175.0,2910.0,4.0,1.0,0,0
house,Caballito,Capital Federal,277.072211059705,210.0,2090.0,5.0,1.3193914812366905,0,0
house,San Cristobal,Capital Federal,234.0,210.0,1260.0,5.0,1.1792657792915144,0,0
apartment,Villa del Parque,Capital Federal,56.0,56.0,1880.0,2.0,1.0,0,0
house,Villa Devoto,Capital Federal,507.0426977079785,388.0,1520.0,6.0,1.306811076566955,0,0
apartment,San Telmo,Capital Federal,36.0,32.0,2920.0,1.0,1.125,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2400.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,1960.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,36.0,32.0,2990.0,1.0,1.125,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2370.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,2720.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2060.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,36.0,32.0,3060.0,1.0,1.125,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2420.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2510.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2110.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2250.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2620.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,2900.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2200.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2350.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2580.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,2400.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,2610.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2400.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,3800.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2640.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2230.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2340.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2230.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2690.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2780.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,3080.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2500.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,4020.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2890.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,3200.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2430.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2360.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2360.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2410.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2600.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,4100.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,33.0,29.0,2850.0,1.0,1.1379310344827587,0,0
apartment,San Telmo,Capital Federal,32.0,28.0,2950.0,1.0,1.1428571428571428,0,0
apartment,San Telmo,Capital Federal,30.0,26.0,3260.0,1.0,1.1538461538461537,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2470.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2410.0,1.0,1.1290322580645162,0,0
apartment,San Telmo,Capital Federal,35.0,31.0,2650.0,1.0,1.1290322580645162,0,0
apartment,Floresta,Capital Federal,79.0,73.0,2450.0,4.0,1.082191780821918,0,0
apartment,Nuñez,Capital Federal,36.0,32.0,3500.0,1.0,1.125,0,0
apartment,Nuñez,Capital Federal,61.0,57.0,3020.0,2.0,1.0701754385964912,0,0
apartment,Caballito,Capital Federal,50.0,47.0,2660.0,1.0,1.0638297872340425,0,0
apartment,Caballito,Capital Federal,50.0,39.0,3330.0,2.0,1.2820512820512822,0,0
apartment,Caballito,Capital Federal,45.0,41.0,2790.0,2.0,1.0975609756097562,0,0
apartment,Caballito,Capital Federal,45.0,41.0,2520.0,2.0,1.0975609756097562,0,0
apartment,Caballito,Capital Federal,36.0,32.0,3110.0,2.0,1.125,0,0
apartment,Caballito,Capital Federal,35.0,32.0,3090.0,2.0,1.09375,0,0
apartment,Caballito,Capital Federal,45.0,41.0,2940.0,2.0,1.0975609756097562,0,0
apartment,Nuñez,Capital Federal,36.0,32.0,3500.0,1.0,1.125,0,0
apartment,Nuñez,Capital Federal,130.0,120.0,1990.0,2.0,1.0833333333333333,0,0
apartment,Nuñez,Capital Federal,60.0,58.0,6780.0,3.0,1.0344827586206897,0,0
apartment,Nuñez,Capital Federal,53.0,48.0,3730.0,2.0,1.1041666666666667,0,0
apartment,Nuñez,Capital Federal,61.0,48.0,3580.0,2.0,1.2708333333333333,0,0
apartment,Villa Crespo,Capital Federal,39.0,34.0,2440.0,1.0,1.1470588235294117,0,0
apartment,Villa Crespo,Capital Federal,40.0,34.0,2680.0,1.0,1.1764705882352942,0,0
apartment,Villa Crespo,Capital Federal,51.0,46.0,2670.0,2.0,1.108695652173913,0,0
apartment,Villa Crespo,Capital Federal,40.0,34.0,2710.0,1.0,1.1764705882352942,0,0
apartment,Villa Crespo,Capital Federal,39.0,34.0,2620.0,1.0,1.1470588235294117,0,0
apartment,Floresta,Capital Federal,55.0,55.0,2940.0,2.0,1.0,0,0
apartment,Monserrat,Capital Federal,38.0,38.0,1790.0,2.0,1.0,0,0
PH,Caballito,Capital Federal,118.0,93.0,2310.0,4.0,1.3773406602296643,0,0
apartment,Nuñez,Capital Federal,36.0,32.0,3720.0,1.0,1.125,0,0
apartment,Villa Urquiza,Capital Federal,88.0,71.0,2540.0,2.0,1.2394366197183098,0,0
apartment,Floresta,Capital Federal,32.0,32.0,2400.0,1.0,1.0,0,0
PH,San Cristobal,Capital Federal,27.21141662109656,20.0,6450.0,3.0,1.3605708310548281,0,0
apartment,Parque Patricios,Capital Federal,42.0,42.0,2240.0,1.0,1.0,0,0
apartment,Caballito,Capital Federal,150.0,150.0,1130.0,3.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,67.0,49.0,5690.0,2.0,1.3673469387755102,0,0
apartment,Barrio Norte,Capital Federal,106.0,93.0,4880.0,3.0,1.1397849462365592,0,0
apartment,Floresta,Capital Federal,83.0,83.0,1710.0,4.0,1.0,0,0
apartment,Colegiales,Capital Federal,39.0,39.0,2430.0,2.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,178.0,178.0,2330.0,6.0,1.0,0,0
apartment,Liniers,Capital Federal,55.0,55.0,2270.0,3.0,1.0,0,0
apartment,Colegiales,Capital Federal,109.0,81.0,2960.0,4.0,1.345679012345679,0,0
apartment,Belgrano,Capital Federal,109.0,81.0,2960.0,4.0,1.345679012345679,0,0
apartment,Saavedra,Capital Federal,100.0,50.0,6000.0,2.0,2.0,0,0
apartment,Saavedra,Capital Federal,126.0,112.0,3500.0,3.0,1.125,0,0
apartment,Recoleta,Capital Federal,36.0,33.0,2580.0,1.0,1.0909090909090908,0,0
apartment,Nuñez,Capital Federal,80.0,77.0,2990.0,3.0,1.0389610389610389,0,0
apartment,Balvanera,Capital Federal,34.0,34.0,1850.0,2.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,70.0,70.0,2640.0,3.0,1.0,0,0
apartment,Palermo Chico,Capital Federal,146.0,146.0,4760.0,6.0,1.0,0,0
apartment,Congreso,Capital Federal,21.0,21.0,2140.0,1.0,1.0,0,0
apartment,Puerto Madero,Capital Federal,140.0,140.0,6070.0,3.0,1.0,0,0
apartment,Caballito,Capital Federal,30.0,30.0,2830.0,1.0,1.0,0,0
apartment,Parque Patricios,Capital Federal,30.0,30.0,1870.0,2.0,1.0,0,0
apartment,Belgrano,Capital Federal,111.0,100.0,4100.0,4.0,1.11,0,0
apartment,Barrio Norte,Capital Federal,59.0,55.0,4270.0,3.0,1.0727272727272728,0,0
apartment,Recoleta,Capital Federal,98.0,83.0,2890.0,5.0,1.180722891566265,0,0
apartment,Boca,Capital Federal,192.0,96.0,1460.0,4.0,2.0,0,0
apartment,Villa Crespo,Capital Federal,36.0,32.0,3060.0,1.0,1.125,0,0
apartment,Barracas,Capital Federal,118.0,110.0,2270.0,4.0,1.0727272727272728,0,0
apartment,Puerto Madero,Capital Federal,70.0,63.0,5700.0,2.0,1.1111111111111112,0,0
apartment,Almagro,Capital Federal,93.0,93.0,1890.0,4.0,1.0,0,0
apartment,Monserrat,Capital Federal,90.0,85.0,2650.0,2.0,1.0588235294117647,0,0
apartment,Balvanera,Capital Federal,21.0,21.0,2810.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,78.0,70.0,2810.0,3.0,1.1142857142857143,0,0
apartment,Villa Crespo,Capital Federal,45.0,42.0,2010.0,1.0,1.0714285714285714,0,0
apartment,Palermo,Capital Federal,77.0,70.0,3430.0,4.0,1.1,0,0
apartment,Villa Crespo,Capital Federal,45.0,42.0,2180.0,1.0,1.0714285714285714,0,0
apartment,Villa Crespo,Capital Federal,45.0,42.0,2100.0,1.0,1.0714285714285714,0,0
PH,Palermo Hollywood,Capital Federal,90.0,60.0,4330.0,4.0,1.278703666569577,0,0
apartment,Caballito,Capital Federal,50.0,48.0,2920.0,2.0,1.0416666666666667,0,0
apartment,Villa Urquiza,Capital Federal,38.0,32.0,2340.0,2.0,1.1875,0,0
apartment,Palermo,Capital Federal,50.0,45.0,4870.0,2.0,1.1111111111111112,0,0
apartment,Palermo,Capital Federal,53.0,45.0,3020.0,2.0,1.1777777777777778,0,0
apartment,Palermo,Capital Federal,45.0,40.0,6120.0,2.0,1.125,0,0
apartment,Barracas,Capital Federal,36.0,36.0,2360.0,2.0,1.0,0,0
apartment,Recoleta,Capital Federal,137.0,128.0,5970.0,4.0,1.0703125,0,0
apartment,Belgrano,Capital Federal,30.0,30.0,3170.0,1.0,1.0,0,0
apartment,Recoleta,Capital Federal,134.0,130.0,3230.0,4.0,1.0307692307692307,0,0
apartment,Colegiales,Capital Federal,41.0,41.0,4630.0,2.0,1.0,0,0
apartment,Recoleta,Capital Federal,114.0,102.0,3430.0,3.0,1.1176470588235294,0,0
apartment,Balvanera,Capital Federal,87.0,87.0,1550.0,4.0,1.0,0,0
apartment,Barrio Norte,Capital Federal,100.0,100.0,2200.0,4.0,1.0,0,0
apartment,Constitución,Capital Federal,20.0,20.0,1880.0,1.0,1.0,0,0
apartment,Centro / Microcentro,Capital Federal,59.0,59.0,2250.0,3.0,1.0,0,0
apartment,Villa del Parque,Capital Federal,37.0,34.0,2560.0,2.0,1.088235294117647,0,0
house,Villa del Parque,Capital Federal,221.0,170.0,2240.0,5.0,1.3556367245676364,0,0
apartment,Boedo,Capital Federal,60.0,58.0,2160.0,3.0,1.0344827586206897,0,0
PH,Caballito,Capital Federal,99.0,45.0,3560.0,3.0,1.3773406602296643,0,0
